FID,gid,name,state_name,amch4t
biogas_methane_pot_animal_manure.150,150,Little River,Arkansas,296.685128
biogas_methane_pot_animal_manure.151,151,Logan,Arkansas,785.477294
biogas_methane_pot_animal_manure.152,152,Lonoke,Arkansas,78.1109414
biogas_methane_pot_animal_manure.153,153,Madison,Arkansas,678.391391
biogas_methane_pot_animal_manure.154,154,Marion,Arkansas,37.9670697
biogas_methane_pot_animal_manure.155,155,Miller,Arkansas,122.331834
biogas_methane_pot_animal_manure.156,156,Mississippi,Arkansas,0.29197949
biogas_methane_pot_animal_manure.157,157,Monroe,Arkansas,14.1610053
biogas_methane_pot_animal_manure.173,173,Scott,Arkansas,444.796854
biogas_methane_pot_animal_manure.158,158,Montgomery,Arkansas,468.702008
biogas_methane_pot_animal_manure.159,159,Nevada,Arkansas,193.144117
biogas_methane_pot_animal_manure.179,179,Union,Arkansas,366.291621
biogas_methane_pot_animal_manure.180,180,Van Buren,Arkansas,191.401729
biogas_methane_pot_animal_manure.181,181,Washington,Arkansas,2664.44731
biogas_methane_pot_animal_manure.182,182,White,Arkansas,208.045204
biogas_methane_pot_animal_manure.183,183,Woodruff,Arkansas,0
biogas_methane_pot_animal_manure.184,184,Yell,Arkansas,1256.26996
biogas_methane_pot_animal_manure.160,160,Newton,Arkansas,38.4828969
biogas_methane_pot_animal_manure.161,161,Ouachita,Arkansas,89.4622068
biogas_methane_pot_animal_manure.162,162,Perry,Arkansas,137.544997
biogas_methane_pot_animal_manure.163,163,Phillips,Arkansas,1.83947079
biogas_methane_pot_animal_manure.164,164,Pike,Arkansas,950.363154
biogas_methane_pot_animal_manure.165,165,Poinsett,Arkansas,0
biogas_methane_pot_animal_manure.166,166,Polk,Arkansas,1021.86538
biogas_methane_pot_animal_manure.167,167,Pope,Arkansas,1197.43694
biogas_methane_pot_animal_manure.168,168,Prairie,Arkansas,0.49636513
biogas_methane_pot_animal_manure.169,169,Pulaski,Arkansas,41.8166266
biogas_methane_pot_animal_manure.170,170,Randolph,Arkansas,62.0243896
biogas_methane_pot_animal_manure.171,171,St. Francis,Arkansas,3.50626746
biogas_methane_pot_animal_manure.172,172,Saline,Arkansas,21.6366039
biogas_methane_pot_animal_manure.174,174,Searcy,Arkansas,42.509639
biogas_methane_pot_animal_manure.175,175,Sebastian,Arkansas,319.513018
biogas_methane_pot_animal_manure.176,176,Sevier,Arkansas,1340.3911
biogas_methane_pot_animal_manure.177,177,Sharp,Arkansas,199.682788
biogas_methane_pot_animal_manure.178,178,Stone,Arkansas,156.455674
biogas_methane_pot_animal_manure.1515,1515,Douglas,Missouri,609.430176
biogas_methane_pot_animal_manure.1516,1516,Dunklin,Missouri,6.03252944
biogas_methane_pot_animal_manure.1527,1527,Howell,Missouri,544.937818
biogas_methane_pot_animal_manure.1553,1553,New Madrid,Missouri,0
biogas_methane_pot_animal_manure.2443,2443,Crockett,Tennessee,0
biogas_methane_pot_animal_manure.2449,2449,Dyer,Tennessee,15.721615
biogas_methane_pot_animal_manure.2450,2450,Fayette,Tennessee,12.3494476
biogas_methane_pot_animal_manure.2453,2453,Gibson,Tennessee,116.610697
biogas_methane_pot_animal_manure.2461,2461,Hardeman,Tennessee,4.34803917
biogas_methane_pot_animal_manure.2464,2464,Haywood,Tennessee,13.7579747
biogas_methane_pot_animal_manure.1029,1029,Fulton,Kentucky,59.5322597
biogas_methane_pot_animal_manure.2492,2492,Obion,Tennessee,53.4692171
biogas_methane_pot_animal_manure.2505,2505,Shelby,Tennessee,1.36868324
biogas_methane_pot_animal_manure.1404,1404,Benton,Mississippi,0.66039296
biogas_methane_pot_animal_manure.1406,1406,Calhoun,Mississippi,0
biogas_methane_pot_animal_manure.1421,1421,Grenada,Mississippi,0
biogas_methane_pot_animal_manure.1425,1425,Holmes,Mississippi,10.8414511
biogas_methane_pot_animal_manure.1426,1426,Humphreys,Mississippi,4.95294719
biogas_methane_pot_animal_manure.1446,1446,Marshall,Mississippi,53.8464939
biogas_methane_pot_animal_manure.1448,1448,Montgomery,Mississippi,0
biogas_methane_pot_animal_manure.1452,1452,Oktibbeha,Mississippi,67.3287687
biogas_methane_pot_animal_manure.1459,1459,Quitman,Mississippi,1.56843328
biogas_methane_pot_animal_manure.1469,1469,Tippah,Mississippi,15.4723203
biogas_methane_pot_animal_manure.1472,1472,Union,Mississippi,0.19261461
biogas_methane_pot_animal_manure.1479,1479,Winston,Mississippi,1337.3534
biogas_methane_pot_animal_manure.1480,1480,Yalobusha,Mississippi,25.9906084
biogas_methane_pot_animal_manure.1486,1486,Barry,Missouri,1882.26241
biogas_methane_pot_animal_manure.1493,1493,Butler,Missouri,3.95785
biogas_methane_pot_animal_manure.1503,1503,Christian,Missouri,252.996159
biogas_methane_pot_animal_manure.1541,1541,McDonald,Missouri,535.156645
biogas_methane_pot_animal_manure.1556,1556,Oregon,Missouri,92.7889502
biogas_methane_pot_animal_manure.1558,1558,Ozark,Missouri,169.889016
biogas_methane_pot_animal_manure.1559,1559,Pemiscot,Missouri,0
biogas_methane_pot_animal_manure.1572,1572,Ripley,Missouri,12.8032558
biogas_methane_pot_animal_manure.1587,1587,Taney,Missouri,42.7638987
biogas_methane_pot_animal_manure.2474,2474,Lake,Tennessee,0
biogas_methane_pot_animal_manure.2475,2475,Lauderdale,Tennessee,3.01766897
biogas_methane_pot_animal_manure.2510,2510,Tipton,Tennessee,1.91443516
biogas_methane_pot_animal_manure.2140,2140,Cherokee,Oklahoma,349.862375
biogas_methane_pot_animal_manure.2141,2141,Choctaw,Oklahoma,27.7148883
biogas_methane_pot_animal_manure.2160,2160,Haskell,Oklahoma,471.547997
biogas_methane_pot_animal_manure.2161,2161,Hughes,Oklahoma,3457.06607
biogas_methane_pot_animal_manure.2181,2181,Noble,Oklahoma,15.581169
biogas_methane_pot_animal_manure.2143,2143,Cleveland,Oklahoma,97.7621495
biogas_methane_pot_animal_manure.2183,2183,Okfuskee,Oklahoma,642.064937
biogas_methane_pot_animal_manure.2184,2184,Oklahoma,Oklahoma,18.970646
biogas_methane_pot_animal_manure.2553,2553,Camp,Texas,636.195856
biogas_methane_pot_animal_manure.2564,2564,Collin,Texas,5.55343686
biogas_methane_pot_animal_manure.2581,2581,Delta,Texas,0.17971841
biogas_methane_pot_animal_manure.2582,2582,Denton,Texas,4.86626984
biogas_methane_pot_animal_manure.2595,2595,Fannin,Texas,4.7813987
biogas_methane_pot_animal_manure.2601,2601,Franklin,Texas,847.60544
biogas_methane_pot_animal_manure.2633,2633,Hopkins,Texas,3387.67294
biogas_methane_pot_animal_manure.2637,2637,Hunt,Texas,38.9209381
biogas_methane_pot_animal_manure.2660,2660,Lamar,Texas,159.646976
biogas_methane_pot_animal_manure.2693,2693,Morris,Texas,306.353224
biogas_methane_pot_animal_manure.2715,2715,Red River,Texas,39.3477528
biogas_methane_pot_animal_manure.2746,2746,Titus,Texas,488.088628
biogas_methane_pot_animal_manure.2139,2139,Carter,Oklahoma,21.1834198
biogas_methane_pot_animal_manure.2154,2154,Garvin,Oklahoma,42.2753082
biogas_methane_pot_animal_manure.2164,2164,Johnston,Oklahoma,3.09139074
biogas_methane_pot_animal_manure.2165,2165,Kay,Oklahoma,14.3874874
biogas_methane_pot_animal_manure.2171,2171,Logan,Oklahoma,35.4952279
biogas_methane_pot_animal_manure.2172,2172,Love,Oklahoma,10.0179498
biogas_methane_pot_animal_manure.2173,2173,McClain,Oklahoma,239.790132
biogas_methane_pot_animal_manure.2174,2174,McCurtain,Oklahoma,1023.11846
biogas_methane_pot_animal_manure.2175,2175,McIntosh,Oklahoma,6.95562918
biogas_methane_pot_animal_manure.2179,2179,Murray,Oklahoma,1.5079615
biogas_methane_pot_animal_manure.2180,2180,Muskogee,Oklahoma,178.300839
biogas_methane_pot_animal_manure.2192,2192,Pottawatomie,Oklahoma,584.236555
biogas_methane_pot_animal_manure.2193,2193,Pushmataha,Oklahoma,12.0995521
biogas_methane_pot_animal_manure.2195,2195,Rogers,Oklahoma,58.3607895
biogas_methane_pot_animal_manure.2196,2196,Seminole,Oklahoma,473.176632
biogas_methane_pot_animal_manure.2197,2197,Sequoyah,Oklahoma,76.9249062
biogas_methane_pot_animal_manure.2201,2201,Tulsa,Oklahoma,15.3079449
biogas_methane_pot_animal_manure.2202,2202,Wagoner,Oklahoma,96.5163103
biogas_methane_pot_animal_manure.2203,2203,Washington,Oklahoma,48.798681
biogas_methane_pot_animal_manure.2130,2130,Adair,Oklahoma,834.999913
biogas_methane_pot_animal_manure.2132,2132,Atoka,Oklahoma,23.9047307
biogas_methane_pot_animal_manure.2136,2136,Bryan,Oklahoma,549.89535
biogas_methane_pot_animal_manure.2144,2144,Coal,Oklahoma,88.1283476
biogas_methane_pot_animal_manure.2148,2148,Creek,Oklahoma,38.9352516
biogas_methane_pot_animal_manure.2150,2150,Delaware,Oklahoma,1054.87295
biogas_methane_pot_animal_manure.2168,2168,Latimer,Oklahoma,97.8194423
biogas_methane_pot_animal_manure.2169,2169,Le Flore,Oklahoma,1239.6415
biogas_methane_pot_animal_manure.2170,2170,Lincoln,Oklahoma,309.833908
biogas_methane_pot_animal_manure.2177,2177,Marshall,Oklahoma,13.4394119
biogas_methane_pot_animal_manure.2178,2178,Mayes,Oklahoma,714.007753
biogas_methane_pot_animal_manure.2185,2185,Okmulgee,Oklahoma,17.309032
biogas_methane_pot_animal_manure.2186,2186,Osage,Oklahoma,56.5171166
biogas_methane_pot_animal_manure.2188,2188,Pawnee,Oklahoma,11.808477
biogas_methane_pot_animal_manure.2189,2189,Payne,Oklahoma,214.09278
biogas_methane_pot_animal_manure.2190,2190,Pittsburg,Oklahoma,66.3422896
biogas_methane_pot_animal_manure.2191,2191,Pontotoc,Oklahoma,70.1194489
biogas_methane_pot_animal_manure.2570,2570,Cooke,Texas,153.825646
biogas_methane_pot_animal_manure.2612,2612,Grayson,Texas,77.8910656
biogas_methane_pot_animal_manure.906,906,Decatur,Kansas,0
biogas_methane_pot_animal_manure.1676,1676,Dawson,Nebraska,1240.35656
biogas_methane_pot_animal_manure.1683,1683,Franklin,Nebraska,9.68613919
biogas_methane_pot_animal_manure.1685,1685,Furnas,Nebraska,0
biogas_methane_pot_animal_manure.1699,1699,Howard,Nebraska,221.651396
biogas_methane_pot_animal_manure.1715,1715,Nance,Nebraska,1176.32552
biogas_methane_pot_animal_manure.1653,1653,Adams,Nebraska,253.723772
biogas_methane_pot_animal_manure.1654,1654,Antelope,Nebraska,4498.85423
biogas_methane_pot_animal_manure.1734,1734,Sherman,Nebraska,9.60652709
biogas_methane_pot_animal_manure.890,890,Barber,Kansas,0.15460076
biogas_methane_pot_animal_manure.903,903,Comanche,Kansas,0
biogas_methane_pot_animal_manure.910,910,Edwards,Kansas,0
biogas_methane_pot_animal_manure.912,912,Ellis,Kansas,11.2301583
biogas_methane_pot_animal_manure.919,919,Graham,Kansas,42.9216104
biogas_methane_pot_animal_manure.946,946,Meade,Kansas,0
biogas_methane_pot_animal_manure.948,948,Mitchell,Kansas,618.294802
biogas_methane_pot_animal_manure.957,957,Osborne,Kansas,10.4787102
biogas_methane_pot_animal_manure.959,959,Pawnee,Kansas,0.26835114
biogas_methane_pot_animal_manure.960,960,Phillips,Kansas,582.514195
biogas_methane_pot_animal_manure.968,968,Rooks,Kansas,0.77300378
biogas_methane_pot_animal_manure.969,969,Rush,Kansas,2.66407885
biogas_methane_pot_animal_manure.976,976,Sheridan,Kansas,4.42158161
biogas_methane_pot_animal_manure.984,984,Trego,Kansas,0.02262212
biogas_methane_pot_animal_manure.1657,1657,Blaine,Nebraska,0
biogas_methane_pot_animal_manure.1673,1673,Custer,Nebraska,1836.15498
biogas_methane_pot_animal_manure.1691,1691,Greeley,Nebraska,0.19194079
biogas_methane_pot_animal_manure.1694,1694,Harlan,Nebraska,102.680638
biogas_methane_pot_animal_manure.1709,1709,Logan,Nebraska,2.09645204
biogas_methane_pot_animal_manure.1721,1721,Phelps,Nebraska,0
biogas_methane_pot_animal_manure.1727,1727,Rock,Nebraska,2.75988624
biogas_methane_pot_animal_manure.1744,1744,Wheeler,Nebraska,27.1116367
biogas_methane_pot_animal_manure.314,314,Windham,Connecticut,208.594773
biogas_methane_pot_animal_manure.308,308,Hartford,Connecticut,38.6652433
biogas_methane_pot_animal_manure.309,309,Litchfield,Connecticut,154.937806
biogas_methane_pot_animal_manure.310,310,Middlesex,Connecticut,13.7887105
biogas_methane_pot_animal_manure.311,311,New Haven,Connecticut,30.9443691
biogas_methane_pot_animal_manure.312,312,New London,Connecticut,158.524513
biogas_methane_pot_animal_manure.313,313,Tolland,Connecticut,168.724277
biogas_methane_pot_animal_manure.1176,1176,Androscoggin,Maine,53.2802982
biogas_methane_pot_animal_manure.1177,1177,Aroostook,Maine,14.605173
biogas_methane_pot_animal_manure.1178,1178,Cumberland,Maine,23.701803
biogas_methane_pot_animal_manure.1179,1179,Franklin,Maine,13.0182785
biogas_methane_pot_animal_manure.1180,1180,Hancock,Maine,1.40732004
biogas_methane_pot_animal_manure.1181,1181,Kennebec,Maine,105.748177
biogas_methane_pot_animal_manure.1182,1182,Knox,Maine,3.73729236
biogas_methane_pot_animal_manure.1183,1183,Lincoln,Maine,15.7771078
biogas_methane_pot_animal_manure.1184,1184,Oxford,Maine,17.4510803
biogas_methane_pot_animal_manure.1185,1185,Penobscot,Maine,112.457551
biogas_methane_pot_animal_manure.1186,1186,Piscataquis,Maine,16.4404069
biogas_methane_pot_animal_manure.1187,1187,Sagadahoc,Maine,4.87179777
biogas_methane_pot_animal_manure.1188,1188,Somerset,Maine,98.2586557
biogas_methane_pot_animal_manure.1189,1189,Waldo,Maine,63.9597656
biogas_methane_pot_animal_manure.1190,1190,Washington,Maine,0.22667823
biogas_methane_pot_animal_manure.1191,1191,York,Maine,17.4028363
biogas_methane_pot_animal_manure.1216,1216,Barnstable,Massachusetts,0.00460821
biogas_methane_pot_animal_manure.1217,1217,Berkshire,Massachusetts,61.7260911
biogas_methane_pot_animal_manure.1218,1218,Bristol,Massachusetts,34.6103312
biogas_methane_pot_animal_manure.1219,1219,Dukes,Massachusetts,0.57996347
biogas_methane_pot_animal_manure.1220,1220,Essex,Massachusetts,11.8378118
biogas_methane_pot_animal_manure.1221,1221,Franklin,Massachusetts,77.6037729
biogas_methane_pot_animal_manure.1222,1222,Hampden,Massachusetts,16.6471448
biogas_methane_pot_animal_manure.1223,1223,Hampshire,Massachusetts,45.6860806
biogas_methane_pot_animal_manure.1224,1224,Middlesex,Massachusetts,20.1917815
biogas_methane_pot_animal_manure.1225,1225,Nantucket,Massachusetts,0
biogas_methane_pot_animal_manure.1226,1226,Norfolk,Massachusetts,0.81322037
biogas_methane_pot_animal_manure.1227,1227,Plymouth,Massachusetts,10.7211391
biogas_methane_pot_animal_manure.1228,1228,Suffolk,Massachusetts,0
biogas_methane_pot_animal_manure.1229,1229,Worcester,Massachusetts,67.4922329
biogas_methane_pot_animal_manure.1763,1763,Belknap,New Hampshire,11.5235518
biogas_methane_pot_animal_manure.1764,1764,Carroll,New Hampshire,4.714629
biogas_methane_pot_animal_manure.1765,1765,Cheshire,New Hampshire,60.0665831
biogas_methane_pot_animal_manure.1766,1766,Coos,New Hampshire,53.6238424
biogas_methane_pot_animal_manure.1767,1767,Grafton,New Hampshire,76.7009032
biogas_methane_pot_animal_manure.1768,1768,Hillsborough,New Hampshire,15.1505442
biogas_methane_pot_animal_manure.1769,1769,Merrimack,New Hampshire,52.6208881
biogas_methane_pot_animal_manure.1770,1770,Rockingham,New Hampshire,22.5462679
biogas_methane_pot_animal_manure.1771,1771,Strafford,New Hampshire,13.8691492
biogas_methane_pot_animal_manure.1772,1772,Sullivan,New Hampshire,52.2276729
biogas_methane_pot_animal_manure.1878,1878,Suffolk,New York,1.57718825
biogas_methane_pot_animal_manure.2805,2805,Addison,Vermont,573.164089
biogas_methane_pot_animal_manure.2815,2815,Rutland,Vermont,121.235932
biogas_methane_pot_animal_manure.2816,2816,Washington,Vermont,57.875787
biogas_methane_pot_animal_manure.2817,2817,Windham,Vermont,63.4589529
biogas_methane_pot_animal_manure.2818,2818,Windsor,Vermont,56.4514823
biogas_methane_pot_animal_manure.2310,2310,Bristol,Rhode Island,0
biogas_methane_pot_animal_manure.2311,2311,Kent,Rhode Island,2.63691394
biogas_methane_pot_animal_manure.2312,2312,Newport,Rhode Island,10.8891301
biogas_methane_pot_animal_manure.2313,2313,Providence,Rhode Island,0
biogas_methane_pot_animal_manure.2314,2314,Washington,Rhode Island,12.5052524
biogas_methane_pot_animal_manure.2806,2806,Bennington,Vermont,31.0112699
biogas_methane_pot_animal_manure.2807,2807,Caledonia,Vermont,123.156657
biogas_methane_pot_animal_manure.2808,2808,Chittenden,Vermont,86.700113
biogas_methane_pot_animal_manure.2809,2809,Essex,Vermont,59.8976856
biogas_methane_pot_animal_manure.2810,2810,Franklin,Vermont,674.002293
biogas_methane_pot_animal_manure.2811,2811,Grand Isle,Vermont,54.074493
biogas_methane_pot_animal_manure.2812,2812,Lamoille,Vermont,63.9126949
biogas_methane_pot_animal_manure.2813,2813,Orange,Vermont,162.916498
biogas_methane_pot_animal_manure.2814,2814,Orleans,Vermont,368.984288
biogas_methane_pot_animal_manure.1831,1831,Cattaraugus,New York,203.348876
biogas_methane_pot_animal_manure.1832,1832,Cayuga,New York,460.446702
biogas_methane_pot_animal_manure.1833,1833,Chautauqua,New York,262.883566
biogas_methane_pot_animal_manure.1834,1834,Chemung,New York,43.4270025
biogas_methane_pot_animal_manure.1835,1835,Chenango,New York,198.191585
biogas_methane_pot_animal_manure.2302,2302,Union,Pennsylvania,287.636316
biogas_methane_pot_animal_manure.2303,2303,Venango,Pennsylvania,3.20197987
biogas_methane_pot_animal_manure.2281,2281,Lehigh,Pennsylvania,24.8478153
biogas_methane_pot_animal_manure.2282,2282,Luzerne,Pennsylvania,4.95639644
biogas_methane_pot_animal_manure.2283,2283,Lycoming,Pennsylvania,118.630541
biogas_methane_pot_animal_manure.2296,2296,Schuylkill,Pennsylvania,198.082028
biogas_methane_pot_animal_manure.2297,2297,Snyder,Pennsylvania,439.424109
biogas_methane_pot_animal_manure.307,307,Fairfield,Connecticut,4.88553091
biogas_methane_pot_animal_manure.1774,1774,Bergen,New Jersey,0
biogas_methane_pot_animal_manure.1779,1779,Essex,New Jersey,0
biogas_methane_pot_animal_manure.1781,1781,Hudson,New Jersey,0
biogas_methane_pot_animal_manure.1782,1782,Hunterdon,New Jersey,15.8246688
biogas_methane_pot_animal_manure.1784,1784,Middlesex,New Jersey,2.16195891
biogas_methane_pot_animal_manure.1785,1785,Monmouth,New Jersey,0.73195777
biogas_methane_pot_animal_manure.1786,1786,Morris,New Jersey,0.78328742
biogas_methane_pot_animal_manure.1788,1788,Passaic,New Jersey,0.04569576
biogas_methane_pot_animal_manure.1790,1790,Somerset,New Jersey,2.06773322
biogas_methane_pot_animal_manure.1791,1791,Sussex,New Jersey,44.8232038
biogas_methane_pot_animal_manure.1792,1792,Union,New Jersey,0
biogas_methane_pot_animal_manure.1793,1793,Warren,New Jersey,60.020562
biogas_methane_pot_animal_manure.1827,1827,Albany,New York,23.0822865
biogas_methane_pot_animal_manure.1828,1828,Allegany,New York,120.394396
biogas_methane_pot_animal_manure.1829,1829,Bronx,New York,0
biogas_methane_pot_animal_manure.1830,1830,Broome,New York,79.4059291
biogas_methane_pot_animal_manure.1836,1836,Clinton,New York,249.12963
biogas_methane_pot_animal_manure.1837,1837,Columbia,New York,99.3090133
biogas_methane_pot_animal_manure.1843,1843,Franklin,New York,205.806336
biogas_methane_pot_animal_manure.1844,1844,Fulton,New York,26.9396285
biogas_methane_pot_animal_manure.1845,1845,Genesee,New York,334.619215
biogas_methane_pot_animal_manure.1846,1846,Greene,New York,13.7051214
biogas_methane_pot_animal_manure.1847,1847,Hamilton,New York,0
biogas_methane_pot_animal_manure.1848,1848,Herkimer,New York,192.342507
biogas_methane_pot_animal_manure.1849,1849,Jefferson,New York,412.323286
biogas_methane_pot_animal_manure.1850,1850,Kings,New York,0
biogas_methane_pot_animal_manure.1851,1851,Lewis,New York,370.032569
biogas_methane_pot_animal_manure.1852,1852,Livingston,New York,336.961507
biogas_methane_pot_animal_manure.1853,1853,Madison,New York,262.235206
biogas_methane_pot_animal_manure.1854,1854,Monroe,New York,33.4072632
biogas_methane_pot_animal_manure.1855,1855,Montgomery,New York,184.484902
biogas_methane_pot_animal_manure.1856,1856,Nassau,New York,0
biogas_methane_pot_animal_manure.1857,1857,New York,New York,0
biogas_methane_pot_animal_manure.1858,1858,Niagara,New York,134.365513
biogas_methane_pot_animal_manure.1859,1859,Oneida,New York,238.183512
biogas_methane_pot_animal_manure.1860,1860,Onondaga,New York,300.335258
biogas_methane_pot_animal_manure.1861,1861,Ontario,New York,295.593635
biogas_methane_pot_animal_manure.1862,1862,Orange,New York,66.4493949
biogas_methane_pot_animal_manure.1863,1863,Orleans,New York,38.0916148
biogas_methane_pot_animal_manure.1864,1864,Oswego,New York,52.533909
biogas_methane_pot_animal_manure.1865,1865,Otsego,New York,161.102285
biogas_methane_pot_animal_manure.1866,1866,Putnam,New York,0.20830638
biogas_methane_pot_animal_manure.1867,1867,Queens,New York,0
biogas_methane_pot_animal_manure.1868,1868,Rensselaer,New York,71.098157
biogas_methane_pot_animal_manure.1869,1869,Richmond,New York,0
biogas_methane_pot_animal_manure.1870,1870,Rockland,New York,0
biogas_methane_pot_animal_manure.1871,1871,St. Lawrence,New York,435.625704
biogas_methane_pot_animal_manure.1872,1872,Saratoga,New York,116.015653
biogas_methane_pot_animal_manure.1873,1873,Schenectady,New York,2.63273209
biogas_methane_pot_animal_manure.1874,1874,Schoharie,New York,84.8183932
biogas_methane_pot_animal_manure.1875,1875,Schuyler,New York,79.8841146
biogas_methane_pot_animal_manure.1876,1876,Seneca,New York,291.021116
biogas_methane_pot_animal_manure.1877,1877,Steuben,New York,350.343787
biogas_methane_pot_animal_manure.1879,1879,Sullivan,New York,34.2882236
biogas_methane_pot_animal_manure.1880,1880,Tioga,New York,110.174532
biogas_methane_pot_animal_manure.1881,1881,Tompkins,New York,144.666174
biogas_methane_pot_animal_manure.1882,1882,Ulster,New York,12.7930304
biogas_methane_pot_animal_manure.1883,1883,Warren,New York,0.96872984
biogas_methane_pot_animal_manure.1884,1884,Washington,New York,314.409375
biogas_methane_pot_animal_manure.1885,1885,Wayne,New York,146.209466
biogas_methane_pot_animal_manure.1886,1886,Westchester,New York,0
biogas_methane_pot_animal_manure.1887,1887,Wyoming,New York,657.696766
biogas_methane_pot_animal_manure.1888,1888,Yates,New York,207.970327
biogas_methane_pot_animal_manure.2244,2244,Allegheny,Pennsylvania,1.00042837
biogas_methane_pot_animal_manure.2245,2245,Armstrong,Pennsylvania,17.5863425
biogas_methane_pot_animal_manure.2246,2246,Beaver,Pennsylvania,10.8821188
biogas_methane_pot_animal_manure.2248,2248,Berks,Pennsylvania,549.610608
biogas_methane_pot_animal_manure.2249,2249,Blair,Pennsylvania,40.3913092
biogas_methane_pot_animal_manure.2250,2250,Bradford,Pennsylvania,189.623944
biogas_methane_pot_animal_manure.2251,2251,Bucks,Pennsylvania,6.66455031
biogas_methane_pot_animal_manure.2252,2252,Butler,Pennsylvania,15.6553827
biogas_methane_pot_animal_manure.2253,2253,Cambria,Pennsylvania,8.90799409
biogas_methane_pot_animal_manure.2290,2290,Northampton,Pennsylvania,6.7169127
biogas_methane_pot_animal_manure.2291,2291,Northumberland,Pennsylvania,289.340318
biogas_methane_pot_animal_manure.2292,2292,Perry,Pennsylvania,398.637764
biogas_methane_pot_animal_manure.2294,2294,Pike,Pennsylvania,0
biogas_methane_pot_animal_manure.2306,2306,Wayne,Pennsylvania,13.5651253
biogas_methane_pot_animal_manure.2307,2307,Westmoreland,Pennsylvania,19.6254188
biogas_methane_pot_animal_manure.1838,1838,Cortland,New York,171.17471
biogas_methane_pot_animal_manure.1839,1839,Delaware,New York,148.46453
biogas_methane_pot_animal_manure.1840,1840,Dutchess,New York,37.0638505
biogas_methane_pot_animal_manure.1841,1841,Erie,New York,205.820095
biogas_methane_pot_animal_manure.1842,1842,Essex,New York,24.9729917
biogas_methane_pot_animal_manure.2254,2254,Cameron,Pennsylvania,0.87166829
biogas_methane_pot_animal_manure.2255,2255,Carbon,Pennsylvania,1.1772634
biogas_methane_pot_animal_manure.2256,2256,Centre,Pennsylvania,51.2072591
biogas_methane_pot_animal_manure.2258,2258,Clarion,Pennsylvania,11.1366441
biogas_methane_pot_animal_manure.2259,2259,Clearfield,Pennsylvania,4.47494151
biogas_methane_pot_animal_manure.2260,2260,Clinton,Pennsylvania,20.541795
biogas_methane_pot_animal_manure.2261,2261,Columbia,Pennsylvania,76.4427839
biogas_methane_pot_animal_manure.2262,2262,Crawford,Pennsylvania,39.4745724
biogas_methane_pot_animal_manure.2264,2264,Dauphin,Pennsylvania,184.0662
biogas_methane_pot_animal_manure.2266,2266,Elk,Pennsylvania,2.65816321
biogas_methane_pot_animal_manure.2267,2267,Erie,Pennsylvania,16.1339997
biogas_methane_pot_animal_manure.2269,2269,Forest,Pennsylvania,0.76071505
biogas_methane_pot_animal_manure.2273,2273,Huntingdon,Pennsylvania,136.188929
biogas_methane_pot_animal_manure.2274,2274,Indiana,Pennsylvania,34.7619732
biogas_methane_pot_animal_manure.2275,2275,Jefferson,Pennsylvania,7.47094647
biogas_methane_pot_animal_manure.2276,2276,Juniata,Pennsylvania,377.138318
biogas_methane_pot_animal_manure.2277,2277,Lackawanna,Pennsylvania,3.29029815
biogas_methane_pot_animal_manure.2279,2279,Lawrence,Pennsylvania,27.0368875
biogas_methane_pot_animal_manure.2280,2280,Lebanon,Pennsylvania,789.86759
biogas_methane_pot_animal_manure.2284,2284,McKean,Pennsylvania,3.16142508
biogas_methane_pot_animal_manure.2285,2285,Mercer,Pennsylvania,35.9911784
biogas_methane_pot_animal_manure.2286,2286,Mifflin,Pennsylvania,143.903108
biogas_methane_pot_animal_manure.2287,2287,Monroe,Pennsylvania,0.71362219
biogas_methane_pot_animal_manure.2289,2289,Montour,Pennsylvania,7.44839579
biogas_methane_pot_animal_manure.2295,2295,Potter,Pennsylvania,10.9963015
biogas_methane_pot_animal_manure.2299,2299,Sullivan,Pennsylvania,4.5551255
biogas_methane_pot_animal_manure.2300,2300,Susquehanna,Pennsylvania,19.3822338
biogas_methane_pot_animal_manure.2301,2301,Tioga,Pennsylvania,126.397311
biogas_methane_pot_animal_manure.2304,2304,Warren,Pennsylvania,10.7773601
biogas_methane_pot_animal_manure.2308,2308,Wyoming,Pennsylvania,5.66936853
biogas_methane_pot_animal_manure.900,900,Clay,Kansas,566.48333
biogas_methane_pot_animal_manure.954,954,Ness,Kansas,0
biogas_methane_pot_animal_manure.2373,2373,Clay,South Dakota,219.466035
biogas_methane_pot_animal_manure.1658,1658,Boone,Nebraska,5543.00019
biogas_methane_pot_animal_manure.1660,1660,Boyd,Nebraska,70.0952098
biogas_methane_pot_animal_manure.1684,1684,Frontier,Nebraska,0
biogas_methane_pot_animal_manure.1689,1689,Gosper,Nebraska,0
biogas_methane_pot_animal_manure.1692,1692,Hall,Nebraska,143.752921
biogas_methane_pot_animal_manure.1693,1693,Hamilton,Nebraska,621.584701
biogas_methane_pot_animal_manure.1697,1697,Holt,Nebraska,4254.01115
biogas_methane_pot_animal_manure.1700,1700,Jefferson,Nebraska,1556.38591
biogas_methane_pot_animal_manure.1702,1702,Kearney,Nebraska,144.840953
biogas_methane_pot_animal_manure.1704,1704,Keya Paha,Nebraska,0
biogas_methane_pot_animal_manure.1712,1712,Madison,Nebraska,570.919791
biogas_methane_pot_animal_manure.1713,1713,Merrick,Nebraska,1238.49453
